eventID,specificEpithet,scientificName,scientificNameID,scientificAuthorityName,lifeStage,sex,taxonRank,taxonomicStatus,identificationQualifier,kingdom,phylum,class,order,family,genus,occurrenceID,occurrenceStatus,preservation
IYS2019-Kaganovsky-48-1,helicina,Limacina helicina,urn:lsid:marinespecies.org:taxname:140223,"(Phipps, 1774)",NA,NA,Species,accepted,NA,Animalia,Mollusca,Gastropoda,Pteropoda,Limacinidae,Limacina,IYS2019-Kaganovsky-48-1-zoop_occ-3683,present,formalin
IYS2019-Kaganovsky-48-1,flavicornis,Lucicutia flavicornis,urn:lsid:marinespecies.org:taxname:104597,"(Claus, 1863)",C6,F,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Lucicutiidae,Lucicutia,IYS2019-Kaganovsky-48-1-zoop_occ-3684,present,formalin
IYS2019-Kaganovsky-48-1,NA,Mesocalanus,urn:lsid:marinespecies.org:taxname:104153,"Bradford & Jillett, 1974",C3,NA,Genus,accepted,sp. indet.,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Mesocalanus,IYS2019-Kaganovsky-48-1-zoop_occ-3685,present,formalin
IYS2019-Kaganovsky-48-1,tenucornis,Mesocalanus tenuicornis,urn:lsid:marinespecies.org:taxname:104468,"(Dana, 1849)",C5,NA,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Mesocalanus,IYS2019-Kaganovsky-48-1-zoop_occ-3686,present,formalin
IYS2019-Kaganovsky-48-1,tenucornis,Mesocalanus tenuicornis,urn:lsid:marinespecies.org:taxname:104468,"(Dana, 1849)",C6,F,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Mesocalanus,IYS2019-Kaganovsky-48-1-zoop_occ-3687,present,formalin
IYS2019-Kaganovsky-48-1,tenucornis,Mesocalanus tenuicornis,urn:lsid:marinespecies.org:taxname:104468,"(Dana, 1849)",C4,NA,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Mesocalanus,IYS2019-Kaganovsky-48-1-zoop_occ-3688,present,formalin
IYS2019-Kaganovsky-48-1,pacifica,Metridia pacifica,urn:lsid:marinespecies.org:taxname:196784,"Brodsky, 1950",C6,F,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Metridinidae,Metridia,IYS2019-Kaganovsky-48-1-zoop_occ-3689,present,formalin
IYS2019-Kaganovsky-48-1,pacifica,Metridia pacifica,urn:lsid:marinespecies.org:taxname:196784,"Brodsky, 1950",C4,NA,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Metridinidae,Metridia,IYS2019-Kaganovsky-48-1-zoop_occ-3690,present,formalin
IYS2019-Kaganovsky-48-1,pacifica,Metridia pacifica,urn:lsid:marinespecies.org:taxname:196784,"Brodsky, 1950",C5,NA,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Metridinidae,Metridia,IYS2019-Kaganovsky-48-1-zoop_occ-3691,present,formalin
IYS2019-Kaganovsky-48-1,NA,Metridia,urn:lsid:marinespecies.org:taxname:104190,"Boeck, 1865",NA,NA,Genus,accepted,sp. indet.,Animalia,Arthropoda,Copepoda,Calanoida,Metridinidae,Metridia,IYS2019-Kaganovsky-48-1-zoop_occ-3692,present,formalin
IYS2019-Kaganovsky-48-1,NA,Metridia,urn:lsid:marinespecies.org:taxname:104190,"Boeck, 1865",C2,NA,Genus,accepted,sp. indet.,Animalia,Arthropoda,Copepoda,Calanoida,Metridinidae,Metridia,IYS2019-Kaganovsky-48-1-zoop_occ-3693,present,formalin
IYS2019-Kaganovsky-48-1,NA,Metridia,urn:lsid:marinespecies.org:taxname:104190,"Boeck, 1865",C3,NA,Genus,accepted,sp. indet.,Animalia,Arthropoda,Copepoda,Calanoida,Metridinidae,Metridia,IYS2019-Kaganovsky-48-1-zoop_occ-3694,present,formalin
IYS2019-Kaganovsky-48-1,NA,Microcalanus,urn:lsid:marinespecies.org:taxname:104164,"Sars G.O., 1903",C5,M,Genus,accepted,sp. indet.,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Microcalanus,IYS2019-Kaganovsky-48-1-zoop_occ-3695,present,formalin
IYS2019-Kaganovsky-48-1,cristatus,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,"(Krøyer, 1848)",C4,NA,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Neocalanus,IYS2019-Kaganovsky-48-1-zoop_occ-3696,present,formalin
IYS2019-Kaganovsky-48-1,NA,Neocalanus,urn:lsid:marinespecies.org:taxname:104155,"Sars G.O., 1925",NA,NA,Genus,accepted,sp. indet.,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Neocalanus,IYS2019-Kaganovsky-48-1-zoop_occ-3697,present,formalin
IYS2019-Kaganovsky-48-1,NA,Neocalanus,urn:lsid:marinespecies.org:taxname:104155,"Sars G.O., 1925",NA,NA,Genus,accepted,sp. indet.,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Neocalanus,IYS2019-Kaganovsky-48-1-zoop_occ-3698,present,formalin
IYS2019-Kaganovsky-48-1,NA,Neocalanus,urn:lsid:marinespecies.org:taxname:104155,"Sars G.O., 1925",NA,NA,Genus,accepted,sp. indet.,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Neocalanus,IYS2019-Kaganovsky-48-1-zoop_occ-3699,present,formalin
IYS2019-Kaganovsky-48-1,dioica,Oikopleura (Vexillaria) dioica,urn:lsid:marinespecies.org:taxname:103407,"Fol, 1872",NA,NA,Species,accepted,NA,Animalia,Chordata,Appendicularia,Copelata,Oikopleuridae,Oikopleura,IYS2019-Kaganovsky-48-1-zoop_occ-3700,present,formalin
IYS2019-Kaganovsky-48-1,atlantica,Oithona atlantica,urn:lsid:marinespecies.org:taxname:106642,"Farran, 1908",C6,F,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Cyclopoida,Oithonidae,Oithona,IYS2019-Kaganovsky-48-1-zoop_occ-3701,present,formalin
IYS2019-Kaganovsky-48-1,similis,Oithona similis,urn:lsid:marinespecies.org:taxname:106656,"Claus, 1866",C6,F,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Cyclopoida,Oithonidae,Oithona,IYS2019-Kaganovsky-48-1-zoop_occ-3702,present,formalin
IYS2019-Kaganovsky-48-1,NA,Oithona,urn:lsid:marinespecies.org:taxname:106485,"Baird, 1843",C4,NA,Genus,accepted,sp. indet.,Animalia,Arthropoda,Copepoda,Cyclopoida,Oithonidae,Oithona,IYS2019-Kaganovsky-48-1-zoop_occ-3703,present,formalin
IYS2019-Kaganovsky-48-1,NA,Oithona,urn:lsid:marinespecies.org:taxname:106485,"Baird, 1843",C5,NA,Genus,accepted,sp. indet.,Animalia,Arthropoda,Copepoda,Cyclopoida,Oithonidae,Oithona,IYS2019-Kaganovsky-48-1-zoop_occ-3704,present,formalin
IYS2019-Kaganovsky-48-1,indicus,Paracalanus indicus,urn:lsid:marinespecies.org:taxname:104683,"Wolfenden, 1905",C6,F,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Paracalanidae,Paracalanus,IYS2019-Kaganovsky-48-1-zoop_occ-3705,present,formalin
IYS2019-Kaganovsky-48-1,NA,Paracalanus,urn:lsid:marinespecies.org:taxname:104196,"Boeck, 1865",C5,NA,Genus,accepted,sp. indet.,Animalia,Arthropoda,Copepoda,Calanoida,Paracalanidae,Paracalanus,IYS2019-Kaganovsky-48-1-zoop_occ-3706,present,formalin
IYS2019-Kaganovsky-48-1,NA,Paracalanus,urn:lsid:marinespecies.org:taxname:104196,"Boeck, 1865",C4,NA,Genus,accepted,sp. indet.,Animalia,Arthropoda,Copepoda,Calanoida,Paracalanidae,Paracalanus,IYS2019-Kaganovsky-48-1-zoop_occ-3707,present,formalin
IYS2019-Kaganovsky-48-1,mimus,Pseudocalanus mimus,urn:lsid:marinespecies.org:taxname:355067,"Frost, 1989",C6,F,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Pseudocalanus,IYS2019-Kaganovsky-48-1-zoop_occ-3708,present,formalin
IYS2019-Kaganovsky-48-1,moultoni,Pseudocalanus moultoni,urn:lsid:marinespecies.org:taxname:157678,"Frost, 1989",C6,F,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Pseudocalanus,IYS2019-Kaganovsky-48-1-zoop_occ-3709,present,formalin
IYS2019-Kaganovsky-48-1,moultoni,Pseudocalanus moultoni,urn:lsid:marinespecies.org:taxname:157678,"Frost, 1989",C6,M,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Pseudocalanus,IYS2019-Kaganovsky-48-1-zoop_occ-3710,present,formalin
IYS2019-Kaganovsky-48-1,newmani,Pseudocalanus newmani,urn:lsid:marinespecies.org:taxname:157679,"Frost, 1989",C6,F,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Pseudocalanus,IYS2019-Kaganovsky-48-1-zoop_occ-3711,present,formalin
IYS2019-Kaganovsky-48-1,newmani,Pseudocalanus newmani,urn:lsid:marinespecies.org:taxname:157679,"Frost, 1989",C6,M,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Pseudocalanus,IYS2019-Kaganovsky-48-1-zoop_occ-3712,present,formalin
IYS2019-Kaganovsky-48-1,NA,Pseudocalanus,urn:lsid:marinespecies.org:taxname:104165,"Boeck, 1872",C4,NA,Genus,accepted,sp. indet.,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Pseudocalanus,IYS2019-Kaganovsky-48-1-zoop_occ-3713,present,formalin
IYS2019-Kaganovsky-48-1,NA,Pseudocalanus,urn:lsid:marinespecies.org:taxname:104165,"Boeck, 1872",C5,F,Genus,accepted,sp. indet.,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Pseudocalanus,IYS2019-Kaganovsky-48-1-zoop_occ-3714,present,formalin
IYS2019-Kaganovsky-48-1,NA,Pseudocalanus,urn:lsid:marinespecies.org:taxname:104165,"Boeck, 1872",C5,M,Genus,accepted,sp. indet.,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Pseudocalanus,IYS2019-Kaganovsky-48-1-zoop_occ-3715,present,formalin
IYS2019-Kaganovsky-48-1,NA,Pseudocalanus,urn:lsid:marinespecies.org:taxname:104165,"Boeck, 1872",C3,NA,Genus,accepted,sp. indet.,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Pseudocalanus,IYS2019-Kaganovsky-48-1-zoop_occ-3716,present,formalin
IYS2019-Kaganovsky-48-1,antarcticus,Racovitzanus antarcticus,urn:lsid:marinespecies.org:taxname:104784,"Giesbrecht, 1902",C5,NA,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Scolecitrichidae,Racovitzanus,IYS2019-Kaganovsky-48-1-zoop_occ-3717,present,formalin
IYS2019-Kaganovsky-48-1,antarcticus,Racovitzanus antarcticus,urn:lsid:marinespecies.org:taxname:104784,"Giesbrecht, 1902",C4,NA,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Scolecitrichidae,Racovitzanus,IYS2019-Kaganovsky-48-1-zoop_occ-3718,present,formalin
IYS2019-Kaganovsky-48-1,minor,Scolecithricella minor,urn:lsid:marinespecies.org:taxname:104811,"(Brady, 1883)",C5,NA,Species,alternate representation,NA,Animalia,Arthropoda,Copepoda,Calanoida,Scolecitrichidae,Scolecithricella,IYS2019-Kaganovsky-48-1-zoop_occ-3719,present,formalin
IYS2019-Kaganovsky-48-1,minor,Scolecithricella minor,urn:lsid:marinespecies.org:taxname:104811,"(Brady, 1883)",C6,F,Species,alternate representation,NA,Animalia,Arthropoda,Copepoda,Calanoida,Scolecitrichidae,Scolecithricella,IYS2019-Kaganovsky-48-1-zoop_occ-3720,present,formalin
IYS2019-Kaganovsky-48-1,minor,Scolecithricella minor,urn:lsid:marinespecies.org:taxname:104811,"(Brady, 1883)",C6,M,Species,alternate representation,NA,Animalia,Arthropoda,Copepoda,Calanoida,Scolecitrichidae,Scolecithricella,IYS2019-Kaganovsky-48-1-zoop_occ-3721,present,formalin
IYS2019-Kaganovsky-48-1,minor,Scolecithricella minor,urn:lsid:marinespecies.org:taxname:104811,"(Brady, 1883)",C4,NA,Species,alternate representation,NA,Animalia,Arthropoda,Copepoda,Calanoida,Scolecitrichidae,Scolecithricella,IYS2019-Kaganovsky-48-1-zoop_occ-3722,present,formalin
IYS2019-Kaganovsky-48-1,NA,Siphonophorae,urn:lsid:marinespecies.org:taxname:1371,"Eschscholtz, 1829",larval colony,NA,Order,accepted,sp. indet.,Animalia,Cnidaria,Hydrozoa,Siphonophorae,NA,NA,IYS2019-Kaganovsky-48-1-zoop_occ-3723,present,formalin
IYS2019-Kaganovsky-48-1,NA,Animalia,urn:lsid:marinespecies.org:taxname:2,NA,trochophore,NA,Kingdom,accepted,NA,Animalia,NA,NA,NA,NA,NA,IYS2019-Kaganovsky-48-1-zoop_occ-3724,present,formalin
IYS2019-Kaganovsky-48-1,victoria,Aequorea victoria,urn:lsid:marinespecies.org:taxname:283998,"(Murbach & Shearer, 1902)",NA,NA,Species,accepted,NA,Animalia,Cnidaria,Hydrozoa,Leptothecata,Aequoreidae,Aequorea,IYS2019-Kaganovsky-48-1-zoop_occ-3725,present,formalin
IYS2019-Kaganovsky-48-1,digitale,Aglantha digitale,urn:lsid:marinespecies.org:taxname:117849,"(O. F. Müller, 1776)",NA,NA,Species,accepted,NA,Animalia,Cnidaria,Hydrozoa,Trachymedusae,Rhopalonematidae,Aglantha,IYS2019-Kaganovsky-48-1-zoop_occ-3726,present,formalin
IYS2019-Kaganovsky-48-1,NA,Doliolidae,urn:lsid:marinespecies.org:taxname:137215,"Bronn, 1862",NA,NA,Family,accepted,sp. indet.,Animalia,Chordata,Thaliacea,Doliolida,Doliolidae,NA,IYS2019-Kaganovsky-48-1-zoop_occ-3727,present,formalin
IYS2019-Kaganovsky-48-1,hamata,Eukrohnia hamata,urn:lsid:marinespecies.org:taxname:105416,"(Möbius, 1875)",NA,NA,Species,accepted,NA,Animalia,Chaetognatha,Sagittoidea,Phragmophora,Eukrohniidae,Eukrohnia,IYS2019-Kaganovsky-48-1-zoop_occ-3728,present,formalin
IYS2019-Kaganovsky-48-1,elegans,Parasagitta elegans,urn:lsid:marinespecies.org:taxname:105440,"(Verrill, 1873)",NA,NA,Species,accepted,NA,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Parasagitta,IYS2019-Kaganovsky-48-1-zoop_occ-3729,present,formalin
IYS2019-Kaganovsky-48-1,scrippsae,Pseudosagitta scrippsae,urn:lsid:marinespecies.org:taxname:266259,"(Alvariño, 1962)",NA,NA,Species,unaccepted,NA,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Pseudosagitta,IYS2019-Kaganovsky-48-1-zoop_occ-3730,present,formalin
IYS2019-Kaganovsky-48-1,septentrionalis,Tomopteris septentrionalis,urn:lsid:marinespecies.org:taxname:131568,"Steenstrup, 1849",NA,NA,Species,accepted,NA,Animalia,Annelida,Polychaeta,Phyllodocida,Tomopteridae,Tomopteris,IYS2019-Kaganovsky-48-1-zoop_occ-3731,present,formalin
IYS2019-Kaganovsky-49-1,citrea,Aegina citrea,urn:lsid:marinespecies.org:taxname:117263,"Eschscholtz, 1829",NA,NA,Species,accepted,NA,Animalia,Cnidaria,Hydrozoa,Narcomedusae,Aeginidae,Aegina,IYS2019-Kaganovsky-49-1-zoop_occ-3732,present,formalin
IYS2019-Kaganovsky-49-1,digitale,Aglantha digitale,urn:lsid:marinespecies.org:taxname:117849,"(O. F. Müller, 1776)",NA,NA,Species,accepted,NA,Animalia,Cnidaria,Hydrozoa,Trachymedusae,Rhopalonematidae,Aglantha,IYS2019-Kaganovsky-49-1-zoop_occ-3733,present,formalin
IYS2019-Kaganovsky-49-1,NA,Cuninidae,urn:lsid:marinespecies.org:taxname:16845,"Bigelow, 1913",NA,NA,Family,accepted,sp. indet.,Animalia,Cnidaria,Hydrozoa,Narcomedusae,Cuninidae,NA,IYS2019-Kaganovsky-49-1-zoop_occ-3734,present,formalin
IYS2019-Kaganovsky-49-1,arctica,Dimophyes arctica,urn:lsid:marinespecies.org:taxname:135418,"(Chun, 1897)",NA,NA,Species,accepted,NA,Animalia,Cnidaria,Hydrozoa,Siphonophorae,Diphyidae,Dimophyes,IYS2019-Kaganovsky-49-1-zoop_occ-3735,present,formalin
IYS2019-Kaganovsky-49-1,bungii,Eucalanus bungii,urn:lsid:marinespecies.org:taxname:196775,"Giesbrecht, 1893",C5,F,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Eucalanidae,Eucalanus,IYS2019-Kaganovsky-49-1-zoop_occ-3736,present,formalin
IYS2019-Kaganovsky-49-1,bungii,Eucalanus bungii,urn:lsid:marinespecies.org:taxname:196775,"Giesbrecht, 1893",C6,F,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Eucalanidae,Eucalanus,IYS2019-Kaganovsky-49-1-zoop_occ-3737,present,formalin
IYS2019-Kaganovsky-49-1,bungii,Eucalanus bungii,urn:lsid:marinespecies.org:taxname:196775,"Giesbrecht, 1893",C6,M,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Eucalanidae,Eucalanus,IYS2019-Kaganovsky-49-1-zoop_occ-3738,present,formalin
IYS2019-Kaganovsky-49-1,hamata,Eukrohnia hamata,urn:lsid:marinespecies.org:taxname:105416,"(Möbius, 1875)",NA,NA,Species,accepted,NA,Animalia,Chaetognatha,Sagittoidea,Phragmophora,Eukrohniidae,Eukrohnia,IYS2019-Kaganovsky-49-1-zoop_occ-3739,present,formalin
IYS2019-Kaganovsky-49-1,cristatus,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,"(Krøyer, 1848)",C4,NA,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Neocalanus,IYS2019-Kaganovsky-49-1-zoop_occ-3740,present,formalin
IYS2019-Kaganovsky-49-1,cristatus,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,"(Krøyer, 1848)",C5,NA,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Neocalanus,IYS2019-Kaganovsky-49-1-zoop_occ-3741,present,formalin
IYS2019-Kaganovsky-49-1,labradoriensis,Oikopleura (Vexillaria) labradoriensis,urn:lsid:marinespecies.org:taxname:103413,"Lohmann, 1892",NA,NA,Species,accepted,NA,Animalia,Chordata,Appendicularia,Copelata,Oikopleuridae,Oikopleura,IYS2019-Kaganovsky-49-1-zoop_occ-3742,present,formalin
IYS2019-Kaganovsky-49-1,elongata,Paraeuchaeta elongata,urn:lsid:marinespecies.org:taxname:196779,"(Esterly, 1913)",C5,M,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Euchaetidae,Paraeuchaeta,IYS2019-Kaganovsky-49-1-zoop_occ-3743,present,formalin
IYS2019-Kaganovsky-49-1,elongata,Paraeuchaeta elongata,urn:lsid:marinespecies.org:taxname:196779,"(Esterly, 1913)",C6,F,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Euchaetidae,Paraeuchaeta,IYS2019-Kaganovsky-49-1-zoop_occ-3744,present,formalin
IYS2019-Kaganovsky-49-1,elegans,Parasagitta elegans,urn:lsid:marinespecies.org:taxname:105440,"(Verrill, 1873)",NA,NA,Species,accepted,NA,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Parasagitta,IYS2019-Kaganovsky-49-1-zoop_occ-3745,present,formalin
IYS2019-Kaganovsky-49-1,NA,Scina,urn:lsid:marinespecies.org:taxname:101810,"Prestandrea, 1833",NA,NA,Genus,accepted,sp. indet.,Animalia,Arthropoda,Malacostraca,Amphipoda,Scinidae,Scina,IYS2019-Kaganovsky-49-1-zoop_occ-3746,present,formalin
IYS2019-Kaganovsky-49-1,septentrionalis,Tomopteris septentrionalis,urn:lsid:marinespecies.org:taxname:131568,"Steenstrup, 1849",NA,NA,Species,accepted,NA,Animalia,Annelida,Polychaeta,Phyllodocida,Tomopteridae,Tomopteris,IYS2019-Kaganovsky-49-1-zoop_occ-3747,present,formalin
IYS2019-Kaganovsky-49-1,marshallae,Calanus marshallae,urn:lsid:marinespecies.org:taxname:196770,"Frost, 1974",C4,NA,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Calanus,IYS2019-Kaganovsky-49-1-zoop_occ-3748,present,formalin
IYS2019-Kaganovsky-49-1,NA,Calanus,urn:lsid:marinespecies.org:taxname:104152,"Leach, 1816",C1,NA,Genus,accepted,sp. indet.,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Calanus,IYS2019-Kaganovsky-49-1-zoop_occ-3749,present,formalin
IYS2019-Kaganovsky-49-1,NA,Calanus,urn:lsid:marinespecies.org:taxname:104152,"Leach, 1816",C2,NA,Genus,accepted,sp. indet.,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Calanus,IYS2019-Kaganovsky-49-1-zoop_occ-3750,present,formalin
IYS2019-Kaganovsky-49-1,NA,Calanus,urn:lsid:marinespecies.org:taxname:104152,"Leach, 1816",C3,NA,Genus,accepted,sp. indet.,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Calanus,IYS2019-Kaganovsky-49-1-zoop_occ-3751,present,formalin
IYS2019-Kaganovsky-49-1,NA,Chaetognatha,urn:lsid:marinespecies.org:taxname:2081,NA,juvenile,NA,Phylum,accepted,sp. indet.,Animalia,Chaetognatha,NA,NA,NA,NA,IYS2019-Kaganovsky-49-1-zoop_occ-3752,present,formalin
IYS2019-Kaganovsky-49-1,parapergens,Clausocalanus parapergens,urn:lsid:marinespecies.org:taxname:104507,"Frost & Fleminger, 1968",C6,F,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Clausocalanus,IYS2019-Kaganovsky-49-1-zoop_occ-3753,present,formalin
IYS2019-Kaganovsky-49-1,NA,Clausocalanus,urn:lsid:marinespecies.org:taxname:104161,"Giesbrecht, 1888",C5,NA,Genus,accepted,sp. indet.,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Clausocalanus,IYS2019-Kaganovsky-49-1-zoop_occ-3754,present,formalin
IYS2019-Kaganovsky-49-1,elegans,Discoconchoecia elegans,urn:lsid:marinespecies.org:taxname:127782,"(Sars, 1866)",NA,NA,Species,accepted,NA,Animalia,Arthropoda,Ostracoda,Halocyprida,Halocyprididae,Discoconchoecia,IYS2019-Kaganovsky-49-1-zoop_occ-3755,present,formalin
IYS2019-Kaganovsky-49-1,bungii,Eucalanus bungii,urn:lsid:marinespecies.org:taxname:196775,"Giesbrecht, 1893",C5,F,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Eucalanidae,Eucalanus,IYS2019-Kaganovsky-49-1-zoop_occ-3756,present,formalin
IYS2019-Kaganovsky-49-1,bungii,Eucalanus bungii,urn:lsid:marinespecies.org:taxname:196775,"Giesbrecht, 1893",C5,M,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Eucalanidae,Eucalanus,IYS2019-Kaganovsky-49-1-zoop_occ-3757,present,formalin
IYS2019-Kaganovsky-49-1,bungii,Eucalanus bungii,urn:lsid:marinespecies.org:taxname:196775,"Giesbrecht, 1893",C4,NA,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Eucalanidae,Eucalanus,IYS2019-Kaganovsky-49-1-zoop_occ-3758,present,formalin
IYS2019-Kaganovsky-49-1,NA,Euphausiidae,urn:lsid:marinespecies.org:taxname:110671,"Dana, 1850",calyptopsis,NA,Family,accepted,NA,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,NA,IYS2019-Kaganovsky-49-1-zoop_occ-3759,present,formalin
IYS2019-Kaganovsky-49-1,NA,Euphausiidae,urn:lsid:marinespecies.org:taxname:110671,"Dana, 1850",egg,NA,Family,accepted,NA,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,NA,IYS2019-Kaganovsky-49-1-zoop_occ-3760,present,formalin
IYS2019-Kaganovsky-49-1,NA,Euphausiidae,urn:lsid:marinespecies.org:taxname:110671,"Dana, 1850",nauplius,NA,Family,accepted,NA,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,NA,IYS2019-Kaganovsky-49-1-zoop_occ-3761,present,formalin
IYS2019-Kaganovsky-49-1,borealis,Fritillaria borealis,urn:lsid:marinespecies.org:taxname:103375,"Lohmann, 1896",NA,NA,Species,accepted,NA,Animalia,Chordata,Appendicularia,Copelata,Fritillariidae,Fritillaria,IYS2019-Kaganovsky-49-1-zoop_occ-3762,present,formalin
IYS2019-Kaganovsky-49-1,helicina,Limacina helicina,urn:lsid:marinespecies.org:taxname:140223,"(Phipps, 1774)",NA,NA,Species,accepted,NA,Animalia,Mollusca,Gastropoda,Pteropoda,Limacinidae,Limacina,IYS2019-Kaganovsky-49-1-zoop_occ-3763,present,formalin
IYS2019-Kaganovsky-49-1,NA,Mesocalanus,urn:lsid:marinespecies.org:taxname:104153,"Bradford & Jillett, 1974",C3,NA,Genus,accepted,sp. indet.,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Mesocalanus,IYS2019-Kaganovsky-49-1-zoop_occ-3764,present,formalin
IYS2019-Kaganovsky-49-1,tenucornis,Mesocalanus tenuicornis,urn:lsid:marinespecies.org:taxname:104468,"(Dana, 1849)",C5,NA,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Mesocalanus,IYS2019-Kaganovsky-49-1-zoop_occ-3765,present,formalin
IYS2019-Kaganovsky-49-1,tenucornis,Mesocalanus tenuicornis,urn:lsid:marinespecies.org:taxname:104468,"(Dana, 1849)",C6,F,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Mesocalanus,IYS2019-Kaganovsky-49-1-zoop_occ-3766,present,formalin
IYS2019-Kaganovsky-49-1,pacifica,Metridia pacifica,urn:lsid:marinespecies.org:taxname:196784,"Brodsky, 1950",C4,NA,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Metridinidae,Metridia,IYS2019-Kaganovsky-49-1-zoop_occ-3767,present,formalin
IYS2019-Kaganovsky-49-1,pacifica,Metridia pacifica,urn:lsid:marinespecies.org:taxname:196784,"Brodsky, 1950",C5,NA,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Metridinidae,Metridia,IYS2019-Kaganovsky-49-1-zoop_occ-3768,present,formalin
IYS2019-Kaganovsky-49-1,pacifica,Metridia pacifica,urn:lsid:marinespecies.org:taxname:196784,"Brodsky, 1950",C6,F,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Metridinidae,Metridia,IYS2019-Kaganovsky-49-1-zoop_occ-3769,present,formalin
IYS2019-Kaganovsky-49-1,NA,Metridia,urn:lsid:marinespecies.org:taxname:104190,"Boeck, 1865",C2,NA,Genus,accepted,sp. indet.,Animalia,Arthropoda,Copepoda,Calanoida,Metridinidae,Metridia,IYS2019-Kaganovsky-49-1-zoop_occ-3770,present,formalin
IYS2019-Kaganovsky-49-1,NA,Metridia,urn:lsid:marinespecies.org:taxname:104190,"Boeck, 1865",C3,NA,Genus,accepted,sp. indet.,Animalia,Arthropoda,Copepoda,Calanoida,Metridinidae,Metridia,IYS2019-Kaganovsky-49-1-zoop_occ-3771,present,formalin
